@relation eclipse-jhawk-smote

@attribute id numeric
@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
11837,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11838,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11839,1,3,2,11,10,109.62,0.1,1,0,1,3,1,0,1,3,0,0,0,0,0,36.54,4,1,0,7,2,0,0
11840,3,3,5,40,21,2108.31,0.6,2,1,0,7,1,0,1,12,0,0,0,0,1,175.69,18,8,1,22,10,0,0
11841,1,4,6,51,20,2975.65,0.7,2,1,0,7,1,2,1,13.5,1,0,0,0,0,220.42,27,10,0,24,11,0,0
11842,2,5,4,32,20,783.71,0.5,2,0,3,6,2,2,1,5.67,1,0,0,0,1,138.3,17,4,1,15,7,0,0
11843,1,6,6,40,21,1189.3,0.6,2,1,1,7,1,2,1,6.77,1,0,0,0,0,175.69,22,9,0,18,7,0,0
11844,1,6,6,40,21,1189.3,0.6,2,1,1,7,1,2,1,6.77,1,0,0,0,0,175.69,22,9,0,18,7,0,0
11845,1,3,4,26,16,566.22,0.3,2,2,1,5,1,1,1,5.44,1,0,0,0,0,104,14,5,0,12,5,0,0
11846,5,4,12,71,31,5111.34,0.12,1,2,1,14,2,1,1,14.53,1,0,0,0,4,351.75,31,10,3,40,13,1,0
11847,3,4,6,70,25,6691.2,0.11,2,1,0,9,1,2,1,20.58,2,0,0,0,0,325.7,38,14,0,32,16,0,0
11848,1,6,2,12,9,106.51,0.1,1,0,1,3,1,1,1,2.8,0,0,0,0,0,38.4,7,1,0,5,2,0,0
11850,1,6,4,26,16,566.22,0.3,2,2,1,5,1,1,1,5.44,1,0,0,0,0,104,14,5,0,12,5,0,0
11851,1,6,4,26,16,566.22,0.3,2,2,1,5,1,1,1,5.44,1,0,0,0,0,104,14,5,0,12,5,0,0
11852,1,3,4,26,17,566.79,0.4,2,2,1,5,1,0,1,5.33,1,0,0,0,0,106.27,12,3,0,14,5,0,0
11854,1,3,4,23,13,680.88,0.3,2,2,1,5,1,0,1,8,1,0,0,0,0,85.11,10,2,0,13,4,0,0
11855,1,11,3,22,13,569.87,0.3,3,0,0,4,1,2,1,7,0,1,0,0,0,81.41,12,4,0,10,2,0,0
11858,1,6,2,12,9,106.51,0.1,1,0,1,3,1,1,1,2.8,0,0,0,0,0,38.4,7,1,0,5,2,0,0
11859,2,5,8,65,21,2212.63,0.1,0,0,7,10,2,0,1,7.75,0,0,0,0,1,285.5,31,5,1,34,8,0,0
11860,7,4,24,162,51,24121.99,0.31,5,2,6,29,2,2,1,26.25,4,0,1,2,8,918.93,75,27,3,87,24,1,0
11861,7,3,17,131,50,14540.45,0.25,5,2,3,22,1,2,1,19.67,3,0,1,2,6,739.35,59,19,3,72,19,1,0
11862,9,3,15,203,40,23407.61,0.36,8,6,1,27,1,3,1,21.67,2,0,0,8,8,1080.35,90,42,3,113,32,0,0
11863,2,3,6,49,21,1183.73,0.7,2,2,2,8,1,0,1,5.5,2,0,0,1,1,215.22,22,3,1,27,5,1,0
11864,1,7,2,12,10,149.49,0.1,2,0,1,3,1,0,1,3.75,0,1,0,0,0,39.86,5,0,0,7,2,0,0
11865,1,0,2,18,13,256.92,0.2,2,0,1,3,0,1,1,3.86,0,0,0,1,0,66.61,9,2,0,9,2,0,0
11866,1,0,2,18,13,256.92,0.2,2,0,1,3,0,1,1,3.86,0,0,0,1,0,66.61,9,2,0,9,2,0,0
11867,2,2,11,103,32,4735.76,0.17,5,5,3,13,2,0,1,9.2,0,0,0,0,1,515,47,11,1,56,21,0,0
11868,5,3,14,104,36,12507.95,0.18,2,1,2,14,1,2,1,23.26,4,0,0,0,3,537.67,52,21,2,52,24,1,0
11869,4,3,11,75,26,3855.83,0.12,2,1,2,13,1,1,1,10.94,4,0,0,0,2,352.53,35,10,1,40,14,0,0
11870,1,0,2,18,14,209.4,0.2,2,0,1,3,0,2,1,3.6,0,0,0,0,0,68.53,11,2,0,7,2,0,0
11871,1,0,2,18,14,209.4,0.2,2,0,1,3,0,2,1,3.6,0,0,0,0,0,68.53,11,2,0,7,2,0,0
11872,1,0,2,18,14,209.4,0.2,2,0,1,3,0,2,1,3.6,0,0,0,0,0,68.53,11,2,0,7,2,0,0
11873,6,5,15,103,43,9135.95,0.19,4,3,2,17,2,3,1,16.35,2,0,0,1,3,558.91,50,11,2,53,18,1,0
11874,5,3,14,95,42,8452.46,0.17,4,2,2,17,1,2,1,16.5,2,0,1,2,5,512.27,44,14,3,51,14,1,0
11875,1,6,2,12,9,106.51,0.1,1,0,1,3,1,1,1,2.8,0,0,0,0,0,38.4,7,1,0,5,2,0,0
11876,1,0,2,15,12,153.64,0.2,1,0,1,3,0,1,1,2.86,0,0,0,0,0,53.77,8,1,0,7,1,0,0
11877,1,3,4,23,13,680.88,0.3,2,2,1,5,1,0,1,8,1,0,0,0,0,85.11,10,2,0,13,4,0,0
11878,4,3,15,94,27,8923.23,0.15,2,3,1,13,1,1,1,19.96,2,0,0,2,4,446.96,43,11,2,51,13,2,0
11879,1,11,3,22,13,569.87,0.3,3,0,0,4,1,2,1,7,0,1,0,0,0,81.41,12,4,0,10,2,0,0
11880,3,0,6,43,22,1725.8,0.6,2,0,2,9,0,1,1,9,0,0,0,0,3,191.76,18,6,2,25,8,0,0
11881,2,0,4,23,16,536.67,0.3,3,1,1,8,0,0,1,5.83,0,0,2,0,2,92,7,1,1,16,2,0,0
11882,2,3,6,34,20,1322.51,0.5,4,1,1,8,1,0,1,9,1,1,0,1,2,146.95,12,5,1,22,5,0,0
11883,1,4,6,51,20,2975.65,0.7,2,1,0,7,1,2,1,13.5,1,0,0,0,0,220.42,27,10,0,24,11,0,0
11884,3,3,8,43,25,1751.9,0.7,1,1,0,8,1,1,1,8.77,0,0,0,0,2,199.69,19,3,2,24,7,1,0
11885,1,3,2,17,12,255.97,0.2,2,1,1,3,1,0,1,4.2,0,1,0,1,0,60.94,6,1,0,11,2,0,0
11886,3,4,15,98,31,13559.64,0.16,2,2,0,15,1,2,1,27.93,2,0,0,0,3,485.51,46,19,2,52,20,1,0
11887,2,0,3,22,15,315.16,0.3,1,0,3,5,0,1,1,3.67,0,0,0,0,1,85.95,11,3,1,11,5,0,0
11888,1,0,2,14,12,245.93,0.2,1,0,0,3,0,1,1,4.9,0,0,0,0,0,50.19,7,2,0,7,1,0,0
11889,1,4,2,13,12,163.12,0.2,0,0,0,3,1,1,1,3.5,0,0,0,0,0,46.6,7,2,0,6,1,0,0
11890,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11891,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11892,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11893,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11894,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11895,2,3,4,25,17,632.28,0.3,2,2,0,6,1,1,1,6.19,0,0,0,0,1,102.19,11,4,1,14,3,0,0
11896,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11897,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11898,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11899,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11900,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11901,2,3,7,41,20,1840.9,0.6,1,2,0,9,1,0,1,10.39,2,0,0,0,1,177.2,17,7,1,24,7,0,0
11902,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11903,1,3,8,33,16,480,0.4,0,0,0,9,1,0,1,3.64,0,0,0,0,0,132,16,7,0,17,7,0,0
11904,1,3,2,11,10,109.62,0.1,0,0,0,3,1,1,1,3,0,0,0,0,0,36.54,6,2,0,5,1,0,0
11905,1,10,2,11,10,91.35,0.1,1,0,0,3,3,0,1,2.5,0,1,0,0,0,36.54,5,0,0,6,2,0,0
11906,3,2,11,80,41,3635.75,0.14,7,6,1,11,2,4,1,8.48,2,0,0,0,2,428.6,41,7,2,39,13,1,0
11907,5,4,15,91,39,7832.97,0.16,4,2,1,20,2,1,1,16.29,2,0,1,1,4,480.97,38,8,2,53,15,1,0
11908,2,3,5,80,35,6291.92,0.14,6,3,1,7,1,6,1,15.33,0,1,0,0,2,410.34,46,19,1,34,19,0,0
11909,1,3,2,10,9,95.1,0.1,2,1,0,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
11910,2,3,5,65,31,4243.12,0.11,5,4,0,7,1,3,1,13.18,0,1,0,0,2,322.2,32,11,1,33,9,0,0
11911,2,0,3,24,16,617.14,0.3,1,0,1,4,0,1,1,6.43,0,0,0,0,0,96,10,4,0,14,5,0,0
11912,4,5,11,66,31,3904.49,0.11,3,2,1,13,2,1,1,11.94,2,0,1,0,4,326.98,29,5,3,37,10,1,0
11913,1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
11914,1,3,2,12,11,145.3,0.1,1,1,0,3,1,0,2,3.5,0,0,0,0,0,41.51,4,1,0,8,1,0,0
11915,2,3,7,59,29,2262.8,0.1,5,3,1,11,1,3,1,7.89,2,0,0,1,0,286.62,30,9,0,29,14,0,0
11916,1,3,2,9,8,67.5,0.1,1,0,1,3,1,0,1,2.5,0,0,0,0,0,27,3,0,0,6,1,0,0
11917,1,5,3,15,13,166.52,0.2,1,1,0,4,2,0,1,3,0,0,0,0,0,55.51,7,0,0,8,3,0,0
11918,1,3,2,24,17,377.68,0.3,4,4,0,3,1,1,1,3.85,0,0,0,0,0,98.1,11,1,0,13,4,0,0
11920,1,3,5,36,20,1244.72,0.5,3,2,1,6,1,0,1,8,2,1,0,0,0,155.59,16,5,0,20,6,0,0
11921,1,3,2,18,13,319.72,0.2,3,1,1,3,1,0,1,4.8,0,1,0,1,0,66.61,6,1,0,12,2,0,0
11922,2,5,3,36,23,1421.22,0.5,3,1,1,6,1,0,1,8.73,1,1,0,0,0,162.85,16,2,0,20,3,0,0
11923,1,3,2,10,10,99.66,0.1,2,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11924,1,3,2,14,11,145.3,0.2,2,2,0,3,1,0,1,3,0,0,0,0,0,48.43,5,0,0,9,1,0,0
11925,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11926,1,3,2,11,9,139.48,0.1,2,1,0,3,1,0,1,4,0,0,0,0,0,34.87,4,0,0,7,1,0,0
11927,2,3,5,80,35,6291.92,0.14,6,3,1,7,1,6,1,15.33,0,1,0,0,2,410.34,46,19,1,34,19,0,0
11928,2,3,4,39,24,1361.73,0.6,4,3,0,6,1,2,1,7.62,0,1,0,0,1,178.81,18,4,1,21,5,0,0
11929,2,3,7,80,37,6109.27,0.14,7,4,0,9,1,5,1,14.66,1,1,0,0,2,416.76,43,17,1,37,14,0,0
11930,3,3,9,65,32,3780.26,0.11,5,3,0,9,1,5,1,11.63,0,1,0,0,2,325,34,10,2,31,9,1,0
11931,2,5,5,39,21,899.33,0.6,2,1,1,7,3,3,1,5.25,0,0,0,0,1,171.3,21,5,1,18,5,0,0
11932,10,14,20,147,47,12221.53,0.27,8,12,0,26,10,3,2,14.97,2,0,0,0,7,816.52,58,22,2,89,24,0,0
11933,1,10,2,11,10,91.35,0.1,1,0,0,3,3,0,1,2.5,0,1,0,0,0,36.54,5,0,0,6,2,0,1
11934,1,0,2,13,11,134.92,0.1,0,0,1,3,0,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
11935,1,0,2,13,11,134.92,0.1,0,0,1,3,0,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
11936,1,3,7,86,27,3680.28,0.14,2,1,1,16,1,1,1,9,0,0,0,0,0,408.92,36,12,0,50,16,0,0
11937,1,4,7,86,28,3525.6,0.14,2,1,2,16,1,1,1,8.53,0,0,0,0,0,413.43,36,12,0,50,16,0,0
11938,5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
11939,5,3,11,91,29,4304.43,0.15,1,1,1,20,1,1,1,9.74,0,0,0,0,0,442.8,37,12,0,54,12,0,1
11940,6,3,18,121,36,12064.39,0.21,5,5,0,20,1,0,1,19.29,5,0,0,0,4,625.56,54,19,3,67,25,1,0
11941,1,3,2,18,13,319.72,0.2,3,1,1,3,1,0,1,4.8,0,1,0,1,0,66.61,6,1,0,12,2,0,0
11945,1,3,2,10,10,99.66,0.1,2,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11947,8,11,21,132,43,12309.18,0.24,4,7,0,27,8,2,2,17.19,4,0,1,0,8,716.27,58,14,5,74,24,1,0
11948,3,1,9,64,28,2649.39,0.1,5,2,2,12,1,2,2,8.61,3,0,0,2,2,307.67,31,9,1,33,12,0,0
11949,2,0,6,49,24,2186.15,0.7,3,3,1,7,0,1,2,9.73,2,0,0,1,0,224.66,23,6,0,26,8,0,0
11950,3,3,10,72,23,4133.84,0.11,4,4,2,13,1,1,1,12.69,2,0,0,2,2,325.7,33,11,1,39,11,0,0
11951,6,4,21,149,41,12971.97,0.27,6,6,3,27,4,3,2,16.25,4,0,0,3,7,798.28,70,25,2,79,23,0,0
11952,6,2,16,128,43,9723.87,0.23,5,6,2,19,2,1,2,14,6,0,0,3,5,694.56,58,11,5,70,18,3,0
11953,7,15,11,131,37,8661.72,0.23,6,7,0,18,1,2,2,12.69,1,0,0,0,3,682.44,60,15,1,71,23,0,0
11956,4,7,10,84,31,3864.27,0.14,6,7,1,14,3,2,2,9.29,2,0,0,1,3,416.15,39,14,1,45,15,0,0
11957,5,7,11,107,41,5149.77,0.19,8,10,1,15,3,2,2,8.98,2,0,0,1,3,573.26,49,17,2,58,17,0,0
11958,6,12,17,118,46,9385.64,0.22,8,7,0,21,6,2,2,14.4,4,0,1,1,6,651.78,54,14,3,64,22,1,0
11959,11,13,26,251,85,31179.25,0.54,14,22,0,36,9,2,2,19.38,7,0,1,4,8,1608.76,111,37,5,140,45,1,1
11960,1,10,2,11,10,91.35,0.1,1,0,0,3,3,0,1,2.5,0,1,0,0,0,36.54,5,0,0,6,2,0,0
11972,2,4,3,27,17,620.78,0.4,1,1,2,4,1,0,1,5.62,0,0,0,0,0,110.36,10,0,0,17,2,0,0
11973,5,3,8,65,33,2342.4,0.11,5,4,1,13,3,1,1,7.14,0,0,1,0,4,327.89,25,5,2,40,4,0,0
11974,16,17,30,338,50,29068.55,0.64,14,4,0,32,15,0,1,15.24,1,0,0,0,1,1907.62,160,69,1,178,71,0,1
11975,9,17,23,178,48,20716.25,0.33,6,9,4,31,8,1,1,20.84,4,1,0,2,7,994.12,76,27,3,102,27,0,0
11976,1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11977,5,5,12,103,42,5477.48,0.19,7,6,2,17,3,0,1,9.86,4,0,1,2,4,555.41,44,9,3,59,9,1,0
11978,3,2,8,52,25,2092.83,0.8,4,0,3,11,2,2,1,8.67,1,1,0,0,2,241.48,26,10,2,26,13,0,0
11979,1,0,2,13,10,161.94,0.1,1,0,1,3,0,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
11980,1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11981,1,0,2,10,10,99.66,0.1,1,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
11982,3,3,7,53,22,2363.5,0.8,3,1,2,10,1,1,2,10,2,0,0,1,2,236.35,24,6,2,29,8,0,0
11983,1,3,2,9,9,85.59,0.1,1,0,0,3,1,0,2,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
11984,1,3,2,10,10,116.27,0.1,1,0,0,3,1,0,3,3.5,0,0,0,0,0,33.22,3,1,0,7,1,0,0
11985,5,9,10,85,36,4284.58,0.15,7,5,1,15,4,2,1,9.75,1,0,1,0,3,439.44,39,11,2,46,15,0,0
11986,2,4,7,49,23,2901.66,0.7,2,3,0,10,2,2,1,13.9,1,0,0,1,2,221.65,24,11,2,25,9,0,0
11987,3,7,7,57,28,2671.69,0.9,6,3,1,10,3,1,1,9.75,1,1,1,1,2,274.2,26,8,2,31,13,0,0
11988,5,7,13,115,37,13236.97,0.2,6,4,2,17,2,4,1,22.1,3,0,0,2,3,599.9,58,23,2,57,19,0,0
11989,6,14,27,191,58,17368.57,0.37,10,10,1,30,10,2,1,15.52,4,0,0,2,5,1118.87,89,26,5,102,28,1,0
11990,3,8,8,63,32,2392.5,0.1,5,3,1,14,6,1,1,7.6,1,0,0,1,2,315,29,7,2,34,9,0,0
11991,2,4,6,40,18,1772.22,0.6,1,1,2,8,1,0,1,10.62,1,0,0,1,1,166.8,17,4,1,23,5,0,0
11992,6,4,21,149,52,12646.11,0.28,9,10,0,19,2,0,2,14.89,7,0,0,0,3,849.37,67,16,3,82,25,2,0
11993,6,4,21,149,52,12646.11,0.28,9,10,0,19,2,0,2,14.89,7,0,0,0,3,849.37,67,16,3,82,25,2,0
11994,2,4,4,38,23,939.29,0.6,4,4,0,5,2,1,1,5.46,1,0,0,0,0,171.9,17,4,0,21,6,0,0
11995,6,6,15,146,51,17210.49,0.28,8,6,0,21,2,2,1,20.78,7,0,0,2,3,828.17,70,26,2,76,27,1,0
11996,7,12,23,217,69,26511,0.44,15,15,1,32,6,1,1,20,6,1,2,2,8,1325.55,98,34,2,119,39,0,0
11997,1,3,2,15,13,194.27,0.2,0,0,1,3,1,0,1,3.5,0,0,0,0,0,55.51,6,0,0,9,1,0,0
11998,13,15,57,385,86,71140.23,0.82,12,21,3,62,12,2,1,28.75,17,1,0,1,12,2474.11,178,54,4,207,67,4,0
11999,18,30,53,409,88,93829.65,0.88,15,14,1,85,30,2,1,35.52,5,1,4,1,22,2641.91,179,63,5,230,56,1,0
12000,2,0,6,40,18,1772.22,0.6,1,1,2,8,0,0,1,10.62,1,0,0,1,1,166.8,17,4,1,23,5,0,0
12001,1,0,2,15,12,188.21,0.2,1,1,1,3,0,1,1,3.5,0,0,0,0,0,53.77,7,1,0,8,2,0,0
12002,2,0,5,29,16,586.44,0.4,1,2,1,7,0,2,1,5.6,0,0,0,0,2,116,13,3,1,16,3,0,0
12003,15,14,53,399,103,57215.5,0.89,18,28,6,64,14,0,1,21.45,18,1,3,1,17,2667.91,178,45,5,221,66,3,0
12004,3,4,7,53,22,2363.5,0.8,3,1,2,10,1,1,2,10,2,0,0,1,2,236.35,24,6,2,29,8,0,0
12005,1,5,1,7,7,29.48,0.1,1,0,0,2,3,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
12006,5,9,16,129,51,11159.8,0.24,7,5,2,19,3,2,2,15.25,6,0,1,3,5,731.74,61,17,3,68,17,2,1
12007,7,8,16,175,62,15984.99,0.35,17,16,1,26,6,1,1,15.34,4,1,3,0,5,1041.98,75,22,3,100,33,0,0
12008,7,0,21,204,62,24348.33,0.4,8,16,1,27,0,3,2,20.5,7,0,0,2,6,1214.66,98,38,4,106,39,0,0
12014,1,5,2,16,13,166.52,0.2,1,0,1,3,2,1,1,2.81,0,0,0,0,0,59.21,9,1,0,7,2,0,0
12015,6,8,25,192,66,21696.75,0.39,9,8,4,30,4,1,2,18.7,4,1,0,2,7,1160.52,86,25,4,106,25,1,1
12016,2,1,6,42,22,1296.67,0.6,3,3,0,9,1,1,1,6.92,2,0,0,1,2,187.3,20,7,2,22,6,0,0
12017,1,3,2,13,11,112.43,0.1,0,0,1,3,1,0,1,2.5,0,0,0,0,0,44.97,6,0,0,7,1,0,0
12018,1,4,1,7,7,29.48,0.1,1,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
12019,3,2,3,32,20,848.67,0.5,3,1,1,4,2,2,1,6.14,0,1,0,0,0,138.3,15,4,0,17,3,0,0
12020,9,10,25,250,67,29132.39,0.51,17,15,1,42,8,1,1,19.21,3,1,4,0,12,1516.52,113,32,3,137,43,0,0
12021,14,15,49,364,106,52594.4,0.82,18,25,4,54,13,1,1,21.48,14,1,3,4,12,2448.96,164,48,4,200,60,3,1
12022,10,13,39,249,64,54588.46,0.5,10,12,0,39,10,1,1,36.54,9,1,2,0,9,1494,114,41,3,135,46,3,0
12023,5,8,9,72,34,3396.58,0.12,6,3,2,15,6,2,1,9.27,2,0,1,0,4,366.3,34,10,2,38,11,0,0
12024,2,2,3,20,12,401.52,0.2,0,0,1,5,2,0,1,5.6,0,0,0,0,1,71.7,8,1,1,12,1,0,0
12025,2,1,5,36,21,948.74,0.5,3,1,2,7,1,1,2,6,1,0,0,1,1,158.12,16,5,1,20,6,0,0
12026,23,32,80,606,119,194359.49,1.39,16,23,3,95,30,3,1,46.52,18,1,2,2,21,4178.26,276,90,6,330,105,6,0
12028,2,3,6,40,17,1985.34,0.5,1,1,2,8,1,0,1,12.14,1,0,0,1,1,163.5,17,4,1,23,5,0,0
12029,2,0,8,66,28,3331.5,0.11,2,2,2,10,0,0,2,10.5,4,0,0,1,1,317.29,28,6,1,38,9,1,0
12030,4,5,18,125,44,9394.77,0.23,5,8,3,21,5,2,2,13.77,4,0,0,0,4,682.43,59,22,2,66,17,0,0
12032,5,14,22,161,51,14840.48,0.3,5,8,6,31,9,1,1,16.25,3,1,0,1,10,913.26,65,14,4,96,16,1,0
12033,1,10,2,11,10,91.35,0.1,1,0,0,3,3,0,1,2.5,0,1,0,0,0,36.54,5,0,0,6,2,0,0
12040,2,3,5,56,25,3480.75,0.9,2,1,0,7,1,1,1,13.38,1,0,0,0,1,260.6,29,10,1,27,10,0,0
12041,1,3,2,19,13,197.74,0.2,2,3,0,3,1,1,1,2.81,0,0,0,0,0,70.31,9,1,0,10,1,0,0
12042,3,3,13,95,38,6092.32,0.17,5,7,0,13,1,2,1,12.22,4,0,0,2,3,498.55,47,13,2,48,14,1,0
12043,1,3,2,21,14,222.1,0.3,2,3,0,3,1,1,1,2.78,0,0,0,0,0,79.95,10,2,0,11,1,0,0
12044,2,3,3,22,15,451.25,0.3,1,1,0,5,1,2,1,5.25,0,0,0,0,1,85.95,12,4,1,10,3,0,0
12045,2,9,3,20,15,312.55,0.3,2,2,1,5,2,0,1,4,0,0,1,0,1,78.14,7,0,1,13,4,0,0
12046,4,4,10,62,27,4606.3,0.1,3,1,0,11,1,0,1,15.63,0,0,0,0,3,294.8,25,7,2,37,10,1,0
12047,2,3,7,60,35,2488.82,0.1,6,3,2,10,1,2,1,8.9,2,1,2,0,2,307.76,31,9,1,29,12,0,0
12048,3,3,6,69,41,3546.1,0.12,8,4,1,12,1,4,1,9.59,1,1,2,0,2,369.67,37,11,1,32,12,0,0
12049,3,5,6,67,40,3359.98,0.12,7,4,1,12,3,3,1,9.42,1,1,2,0,2,356.57,35,10,1,32,12,0,0
12050,6,5,11,123,49,14288.47,0.23,5,6,1,24,3,3,1,20.69,1,1,2,1,4,690.61,60,22,3,63,19,1,0
12051,2,3,5,40,26,1175.11,0.6,3,2,1,8,1,2,1,6.25,0,1,2,0,2,188.2,20,5,1,20,7,0,0
12052,4,3,8,84,44,7144.87,0.15,5,3,2,14,1,2,1,15.58,2,1,2,0,2,458.59,41,14,1,43,13,0,0
12053,2,3,3,16,11,290.59,0.2,0,1,0,5,1,0,1,5.25,0,0,0,0,1,55.35,6,2,1,10,1,0,0
12054,3,3,8,45,24,2166.39,0.7,1,1,0,8,1,2,1,10.5,0,0,0,0,2,206.32,21,3,2,24,8,1,0
12055,6,5,16,114,42,8889.86,0.2,7,8,1,23,3,2,1,14.46,3,1,2,2,7,614.72,47,19,4,67,16,0,0
12056,1,3,1,8,8,60,0.1,1,0,0,1,1,0,2,2.5,0,1,0,0,0,24,3,0,0,5,0,0,0
12057,3,4,8,59,24,2511.9,0.9,3,3,1,10,1,1,1,9.29,2,0,0,1,2,270.51,26,5,1,33,9,0,0
12058,1,5,2,16,12,200.76,0.2,3,1,0,3,1,1,1,3.5,0,0,0,1,0,57.36,7,2,0,9,2,0,0
12059,2,4,6,36,17,1576.59,0.5,1,3,0,8,1,0,1,10.71,1,0,0,1,1,147.15,15,6,1,21,5,0,0
12060,1,4,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
12061,2,4,4,25,16,833.33,0.3,1,0,0,6,1,0,1,8.33,0,0,0,0,1,100,10,3,1,15,4,0,0
12062,2,3,5,34,18,1336.76,0.5,1,2,1,7,1,0,1,9.43,0,0,0,0,2,141.78,12,3,1,22,4,0,0
12063,4,0,16,121,38,13161.8,0.21,5,7,0,17,0,1,1,20.73,6,1,0,0,3,635,57,20,2,64,23,1,0
12064,2,4,4,25,16,833.33,0.3,1,0,0,6,1,0,1,8.33,0,0,0,0,1,100,10,3,1,15,4,0,0
12065,1,4,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
12066,1,3,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
12067,1,5,2,14,11,145.3,0.2,2,2,0,3,1,0,1,3,0,0,0,0,0,48.43,5,0,0,9,1,0,0
12068,2,3,5,32,19,1208.3,0.5,2,1,0,7,1,1,1,8.89,1,0,0,0,1,135.93,16,6,1,16,7,0,0
12069,1,4,2,20,16,411.43,0.3,0,0,2,3,1,0,1,5.14,0,0,0,0,0,80,8,2,0,12,2,0,0
12070,2,0,3,19,13,369.12,0.2,0,1,0,5,0,1,1,5.25,0,0,0,0,1,70.31,9,3,1,10,2,0,0
12071,2,3,4,20,13,414.45,0.2,0,1,0,6,1,0,1,5.6,0,0,0,0,1,74.1,7,2,1,13,3,0,0
12072,1,4,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
12073,1,3,3,30,19,920.38,0.4,1,2,1,6,1,0,1,7.22,1,0,0,0,0,127.44,13,2,0,17,3,0,0
12074,3,4,8,47,25,2482.72,0.7,1,2,0,8,1,2,1,11.38,0,0,0,0,2,218.26,21,4,2,26,7,1,0
